Id,Names,Indications,Counter-Indications
/drug/id/916,['Kineret (Amgen)'],['Rheumatoid arthritis; neonatal-onset multisystem inflammatory disease'],"['Abatacept', 'Adalimumab', 'Certolizumab', 'Etanercept', 'Golimumab', 'Infliximab', 'Lenalidomide', 'Live vaccines']"
/drug/id/274,"['Arvynol', 'Nostel']",['Insomnia'],"['Antihistamines', 'Brompheniramine', 'Buclizine', 'Chlorpheniramine', 'Clemastine', 'Dexchlorpheniramine', 'Meclizine', 'Tripelennamine']"
/drug/id/147,"['Aureomicina', 'Aureomycin']",['Various infections due to susceptible organisms'],"['ACE inhibitors', 'Coumarins', 'Dairy products', 'Ergotamine', 'Kaolin', 'Methysergide', 'Oral iron', 'Oral typhoid vaccine', 'Penicillins', 'Phenindione', 'Quinapril', 'Retinoids', 'Strontium Ranelate', 'Sucralfate', 'Sufonylureas', 'Tripotassium dicitratobismuthate', 'Zinc']"
/drug/id/245,"['Adapin (LGM Pharma)', 'Alti-Doxepin', 'Anten', 'Aponal', 'Doneurin', 'Gilex', 'Mareen', 'Novo-Doxepin', 'Silenor (Somaxon)', 'Sinquan (Pfizer)', 'Triadapin']","['Mental depression', 'anxiety', 'insomnia']","['Alcohol', 'Amprenavir', 'Arbutamine', 'Cholestyramine', 'Clonidine', 'CNS depressants', 'Epinephrine', 'Formoterol', 'Guanethidine', 'Isocarboxazid', 'Linezolid', 'MAO inhibitors', 'Phenelzine', 'QT prolonging agents', 'Quinolones', 'Ramelteon', 'Selegiline', 'Sparfloxacin', 'Sympathomimetics', 'Tranylcypromine']"
/drug/id/1222,['Thelin  (Pfizer)'],['Pulmonary arterial hypertension'],['Warfarin']
/drug/id/4287,['Cinqair (Teva)'],['Adjunctive treatment for severe eosinophilic asthma'],['None known']
/drug/id/3717,['Ofev (Boehringer Ingelheim)'],['Idiopathic pulmonary fibrosis'],"['Anticoagulants', 'Carbamazepine', 'Erythromycin', 'Phenytoin', ""St John\\'s Wort""]"
/drug/id/1376,['Hexopal  (Genus)'],"['Claudication', ""Raynaud's phenomenon"", 'hyperlipidemia']",['None known']
/drug/id/2115,['Teflaro (Forest)'],"['Acute bacterial skin and skin structure infections', 'community-acquired bacterial pneumonia']","['BCG Vaccine', 'Probenecid', 'Typhoid Vaccine']"
/drug/id/2958,"['Betanis', 'Myrbetriq (Astellas)']",['Overactive bladder'],"['Antimuscarinics', 'Desipramine', 'Digoxin', 'Flecainide', 'Metoprolol', 'Propafenone', 'Thioridazine']"
/drug/id/1337,"['Bydureon (Amylin)', 'Byetta (Amylin)']",['Type II diabetes mellitus'],"['Acetaminophen', 'Alcohol', 'Antibiotics', 'Corticosteroids', 'Lovastatin', 'Oral Contraceptives', 'Pegvisomant', 'Prandial insulin', 'Somatropin', 'Sulfonylureas', 'Thiazide diuretics', 'Vitamin K antagonists', 'Warfarin']"
/drug/id/1039,"['Acidulated phosphate fluoride', 'Fluorophosphate', 'Hydrogen fluoride [HF]', 'Monofluorophosphate [MFP]', 'Silicofluoride', 'Sodium fluoride [NaF]', 'Sodium monofluorophosphate', 'Stannous fluoride [SF]', 'Sulfur hexafluoride [SF6]']","['Caries prevention (topical)', 'osteoporosis prevention (oral)']",['Caffeine']
/drug/id/444,"['Estafcilina', 'Lucoperin', 'Mechicillin']",['Various infections caused by susceptible organisms'],"['Anticoagulants', 'Cyclosporine', 'Imipenem/Cilastatin', 'Methotrexate', 'Tetracycline']"
/drug/id/1404,"['Alphanate (Grifols)', 'Haemate (CSL Behring)', 'Opivate (BPL)', 'Vonvendi']",['Control and prevention of bleeding in patients with hemophilia A; surgical procedures in patients with von Willebrand disease in whom desmopressin is either ineffective or contraindicated'],['None known']
/drug/id/212,"['Allvoran', 'Apo-Diclo', 'Arthrotec (Pfizer)', 'Cambia', 'Cataflam (Novartis)', 'Dicolmax (Galen)', 'Dyloject', 'Fenac', 'Flector Patch', 'Galedol', 'Liroken', 'Monoflam', 'Motifene (Daiichi Sankyo)', 'Nu-Diclo', 'Pennsaid (Mallinckrodt)', 'Remethan', 'Solaraze Gel (Nycomed)', 'Taks', 'Voltaren (Novartis)', 'Voltarene', 'Voltarol (Novartis)', 'Zipsor (Depomed)', 'Zorvolex']","['Rheumatoid and osteoarthritis', 'topical treatment of actinic keratosis; postoperative inflammation in patients who have undergone cataract extraction and for the temporary relief of pain and photophobia in patients undergoing corneal refractive surgery']","['ACE inhibitors', 'Adrenergic neurone blockers', 'Aldosterone antagonists', 'Aliskiren', 'Alpha blockers', 'Angiotensin II receptor antagonists', 'Anticoagulants', 'Aspirin', 'Baclofen', 'Beta blockers', 'Calcium channel blockers', 'Cardiac glycosides', 'Clonidine', 'Clopidogrel', 'Corticosteroids', 'Coumarins', 'Cyclosporine', 'Dabigatran', 'Deferiprone', 'Diazoxide', 'Diuretics', 'Enoxaparin', 'Erlotinib', 'Furosemide', 'Heparins', 'Hydralazine', 'Iloprost', 'Ketorolac', 'Lithium', 'Methotrexate', 'Methyldopa', 'Mifamurtide', 'Minoxidil', 'Moxonidine', 'Nitrates', 'Nitroprusside', 'Penicillamine', 'Pentoxifylline', 'Phenindione', 'Potassium canrenoate', 'Prasugrel', 'Rifampin', 'Ritonavir', 'Rivaroxaban', 'SSRIs', 'Sulfonylureas', 'Tacrolimus', 'Thiazides', 'Tinzaparin', 'Venlafaxine', 'Voriconazole', 'Warfarin', 'Zidovudine']"
/drug/id/677,['Lamisil (Novartis)'],['Fungal infections of the skin and nails'],"['Amitriptyline', 'Amphotericin B', 'Atomoxetine', 'Caffeine', 'Carbamazepine', 'Cimetidine', 'Codeine', 'Conivaptan', 'Cyclosporine', 'CYP2D6 substrates', 'Desipramine', 'Estrogens', 'Fesoterodine', 'Fluconazole', 'Nebivolol', 'Progestogens', 'Rifampin', 'Rifapentine', 'Saxagliptin', 'Tamoxifen', 'Tamsulosin', 'Tetrabenazine', 'Thioridazine', 'Tramadol', 'Tricyclic antidepressants']"
/drug/id/1189,['Zostavax (Oka/Merck)'],['To reduce the risk of developing herpes zoster (in people over 60)'],['None known']
/drug/id/436,"['Mesorin', 'Serentil (Boehringer Ingelheim)']",['Schizophrenia'],"['Antihistamines', 'Arsenic', 'Chlorpheniramine', 'Dofetilide', 'Lithium', 'Piperazine', 'Quinolones', 'Sparfloxacin']"
/drug/id/1117,"['Biaxsig (Aventis)', 'Romicin (Pacific)', 'Ruclid', 'Rulid (Roussel-Uclaf)', 'Ruxid', 'Surlid']","['Respiratory tract', 'urinary and soft tissue infections']","['Aminophylline', 'Digoxin', 'Disopyramide', 'Ergot alkaloids', 'Gemfibrozil', 'Midazolam', 'Simvastatin', 'Terfenadine', 'Warfarin']"
/drug/id/528,"['Protium (Nycomed)', 'Protonix (Wyeth)']","['Esophagitis associated with gastroesophageal reflux disease (GERD)', 'Zollinger-Ellison syndrome', 'erosive esophagitis']","['Alcohol', 'Allopurinol', 'Atazanavir', 'Cefditoren', 'Clopidogrel', 'Conivaptan', 'CYP2C19 inducers and substrates', 'Dabigatran', 'Dasatinib', 'Delavirdine', 'Dexmethylphenidate', 'Digoxin', 'Erlotinib', 'Eucalyptus', 'Fluconazole', 'Indinavir', 'Iron salts', 'Itraconazole', 'Ketoconazole', 'Lapatinib', 'Letermovir', 'Mesalamine', 'Methotrexate', 'Methylphenidate', 'Mycophenolate', 'Nelfinavir', 'PEG-Interferon', 'Posaconazole', 'Raltegravir', 'Rilpivirine', 'Saquinavir', 'Tipranavir', 'Topotecan', 'Ulipristal', 'Voriconazole', 'Warfarin']"
/drug/id/936,['Zelnorm (Novartis)'],['Irritable bowel syndrome'],['None known']
/drug/id/4217,['Strensiq (Alexion)'],['Perinatal/infantile-and juvenile-onset hypophosphatasia'],['None known']
/drug/id/303,"['Ansaid (Pfizer)', 'Apo-Flurbiprofen', 'Cebutid', 'Flurofen', 'Flurozin', 'Froben', 'Lapole', 'Nu-Flurprofen']","['Rheumatoid arthritis', 'osteoarthritis']","['ACE inhibitors', 'Aspirin', 'Furosemide', 'Lithium', 'Methotrexate']"
/drug/id/868,"['E102', 'FD&C yellow No.5']",,['None known']
/drug/id/356,"['Dapa-tabs', 'Fludex', 'Ipamix', 'Lozide', 'Lozol (Sanofi-Aventis)', 'Naplin', 'Natrilix', 'Pamid']",['Edema'],"['Digoxin', 'Lithium', 'Zinc']"
/drug/id/1178,['Denavir (Novartis)'],['Herpes simplex (recurrent)'],['None known']
/drug/id/1297,"['Antrex', 'Fusilev (Spectrum)', 'Isovorin (Pfizer)', 'Leucovorin calcium']","['Antidote for folic acid antagonists', 'various cancers in combination with other medications']",['Trimethoprim']
/drug/id/83,"['Apo-Bromocriptine', 'Bromed', 'Cryocriptina', 'Kripton', 'Parilac', 'Parlodel (Novartis)', 'Pravidel', 'Serocryptin']","['Amenorrhea', 'Parkinsonism', 'infertility', 'acromegaly']","['Alcohol', 'Antipsychotics', 'Azithromycin', 'Domperidone', 'Erythromycin', 'Isometheptene', 'Lanreotide', 'Levomepromazine', 'Macrolides', 'Memantine', 'Methyldopa', 'Metoclopramide', 'Octreotide', 'Pasireotide', 'Pseudoephedrine', 'Risperidone', 'Sympathomimetics', 'Zuclopenthixol']"
/drug/id/62,"['AzaSite (Merck)', 'Azenil', 'Azitrocin', 'Azitromax', 'Zeto', 'Zithromax (Pfizer)', 'Zitromax', 'Zmax']","['Infections of the upper and lower respiratory tract', 'skin infections', 'sexually transmitted diseases', 'conjunctivitis (ophthalmic preparations only)']","['Aminophylline', 'Antacids', 'Artemether/Lumefantrine', 'Astemizole', 'Atorvastatin', 'Betrixaban', 'Bromocriptine', 'Cabergoline', 'Colchicine', 'Coumarins', 'Cyclosporine', 'Digoxin', 'Droperidol', 'Ergotamine', 'Fluvastatin', 'Lovastatin', 'Methysergide', 'Mizolastine', 'Oral typhoid vaccine', 'Pimozide', 'Pravastatin', 'Quetiapine', 'Reboxetine', 'Rifabutin', 'Ritonavir', 'Simvastatin', 'Venetoclax', 'Warfarin']"
/drug/id/1296,['Actemra  (Roche)'],"['Rheumatoid arthritis', 'juvenile idiopathic arthritis', 'Castleman’s disease']","['Efavirenz', 'Fesoterodine', 'Fingolimod', 'Infliximab', 'Lurasidone', 'Paricalcitol', 'Pazopanib', 'Typhoid Vaccine', 'Yellow Fever Vaccine']"
/drug/id/21,"['Actilyse', 'Activacin', 'Activase (Genentech)', 'Lysatec rt-PA']","['Acute myocardial infarction', 'acute pulmonary embolism']","['Defibrotide', 'Nitroglycerin', 'Ticlopidine']"
/drug/id/117,"['Alfotax', 'Benaxima', 'Biosint', 'Cefaxim', 'Cefotax', 'Claforan (Sanofi-Aventis)', 'Molelant', 'Oritaxim', 'Primafen', 'Spirosine', 'Zariviz']",['Various infections caused by susceptible organisms'],['None known']
/drug/id/91,"['Amaphen', 'Anoquan', 'Axotal', 'Butace', 'Esgic (Forest)', 'Fioricet (Watson)', 'Fiorinal (Watson)', 'Marnal', 'Medigesic', 'Phrenilin', 'Tecnal']",['Tension headaches'],"['Alcohol', 'Dicumarol', 'Pizotifen']"
/drug/id/998,"['Disorat', 'Metipranolol', 'OptiPranolol (Bausch & Lomb)', 'Ripix', 'Turoptin']",['Open angle glaucoma; ocular hypertension'],"['Beta blockers', 'Calcium channel blockers', 'Reserpine']"
/drug/id/4972,['Tavalisse (Rigel)'],['Thrombocytopenia in adult patients with chronic immune thrombocytopenia who have had an insufficient response to a previous treatment'],['Strong CYP3A4 inhibitors or inducers']
/drug/id/3067,['Stivarga (Bayer)'],"['Metastatic colorectal cancer', 'gastrointestinal stomal tumors']","['Carbamazepine', 'Clarithromycin', 'CYP3A4 inducers and inhibitors', 'Grapefruit Juice', 'Itraconazole', 'Ketoconazole', 'Phenobarbital', 'Phenytoin', 'Posaconazole', 'Rifampin', ""St John\\'s Wort"", 'Telithromycin', 'Voriconazole']"
/drug/id/708,['Hycamtin (GSK)'],['Metastatic ovarian carcinoma'],"['Atorvastatin', 'Darunavir', 'Gefitinib', 'Lapatinib', 'Oxaliplatin', 'Pantoprazole', 'Safinamide', 'Sofosbuvir & Velpatasvir']"
/drug/id/1313,['Cervarix (GSK)'],['Prevention of human papillomavirus (HPV) types 16 and 18 in females aged 10–25 years old'],['Immunosuppressants']
/drug/id/157,"['Cisplatyl', 'Plasticin', 'Platiblastin', 'Platinex', 'Platinol (Bristol-Myers Squibb)', 'Platinol-AQ', 'Platistil']","['Carcinomas', 'lymphomas']","['Aldesleukin', 'Atenolol', 'Chlorothiazide', 'Gadobenate', 'Methotrexate', 'Paclitaxel', 'Pentamidine', 'Rituximab', 'Selenium', 'Thalidomide', 'Zinc']"
/drug/id/1661,"['Asclera (Chemische Fabrik Kreussler)', 'Varithena (BTG)']",['Uncomplicated spider veins and uncomplicated reticular veins in the lower extremity'],['None known']
/drug/id/900,"['Benicar (Sankyo)', 'Olmetec (Daiichi Sankyo)']",['Hypertension'],"['ACE inhibitors', 'Adrenergic neurone blockers', 'Aldesleukin', 'Aliskiren', 'Alprostadil', 'Amifostine', 'Antihypertensives', 'Antipsychotics', 'Anxiolytics and hypnotics', 'Baclofen', 'Beta blockers', 'Calcium channel blockers', 'Clonidine', 'Colesevelam', 'Corticosteroids', 'Cyclosporine', 'Diazoxide', 'Diuretics', 'Eltrombopag', 'Eplerenone', 'Estrogens', 'General anesthetics', 'Heparins', 'Hydralazine', 'Levodopa', 'Lithium', 'MAO inhibitors', 'Methyldopa', 'Methylphenidate', 'Minoxidil', 'Moxisylyte', 'Moxonidine', 'Nitrates', 'Nitroprusside', 'NSAIDs', 'Pentoxifylline', 'Phosphodiesterase 5 inhibitors', 'Potassium salts', 'Quinine', 'Rituximab', 'Tacrolimus', 'Tizanidine', 'Tolvaptan', 'Trimethoprim']"
/drug/id/1247,['Ceprotin  (Baxter)'],['Congenital protein C deficiency'],['None known']
/drug/id/46,"[""Fowler\\'s Solution"", 'Trisenox (Cephalon)']","['Acute promyelocytic leukemia', 'psoriasis (in the early 1900s)', 'devitalization of pulp in dental procedures']","['Abacavir', 'Acetazolamide', 'Alfuzosin', 'Aloe Vera (Gel', 'Juice', 'Leaf)', 'Amiodarone', 'Amitriptyline', 'Amphotericin B', 'Artemether/Lumefantrine', 'Bretylium', 'Chloroquine', 'Chlorpromazine', 'Ciprofloxacin', 'Clomipramine', 'Clozapine', 'Disopyramide', 'Diuretics', 'Dronedarone', 'Droperidol', 'Enoxacin', 'Erythromycin', 'Fluphenazine', 'Gadobutrol', 'Garlic', 'Gatifloxacin', 'Ginger', 'Ginseng', 'Haloperidol', 'Indacaterol', 'Levofloxacin', 'Levomepromazine', 'Lithium', 'Lomefloxacin', 'Mesoridazine', 'Moxifloxacin', 'Nilotinib', 'Norfloxacin', 'Ofloxacin', 'Phenothiazines', 'Pimozide', 'Procainamide', 'Prochlorperazine', 'Promethazine', 'QT prolonging antipsychotics', 'Quetiapine', 'Quinidine', 'Quinine', 'Quinolones', 'Sotalol', 'Sparfloxacin', 'Tetrabenazine', 'Thioridazine', 'Toremifene', 'Trifluoperazine', 'Vandetanib', 'Vemurafenib', 'Ziprasidone', 'Zuclopenthixol']"
/drug/id/476,['Moban (Endo)'],['Schizophrenia'],['Paroxetine Hydrochloride']
/drug/id/397,"['Betagan (Allergan)', 'Bunolgan', 'Gotensin', 'Vistagan', 'Vistagen']","['Glaucoma', 'ocular hypertension']",['None known']
/drug/id/350,['Corvert (Pfizer)'],['Atrial fibrillation and flutter'],['Degarelix']
/drug/id/149,"['Escoflex', 'Flexaphen', 'Klorzoxazon', 'Muscol', 'Paraflex (Ortho-McNeil)', 'Parafon Forte DSC (Ortho-McNeil)', 'Prolax', 'Remular-S', 'Solaxin']",['Painful musculoskeletal conditions'],['None known']
/drug/id/2887,['Omontys (Affymax)'],['Anemia due to chronic kidney disease in adult patients on dialysis'],['None known']
/drug/id/171,"['Gen-XENE', 'Novoclopate', 'Transene', 'Tranxal', 'Tranxen', 'Tranxene (Recordati)', 'Tranxilen', 'Tranxilium']",['Anxiety and panic disorders'],"['Aminophylline', 'Amprenavir', 'Antacids', 'Carbamazepine', 'Carmustine', 'Chlorpheniramine', 'Clarithromycin', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Efavirenz', 'Esomeprazole', 'Imatinib', 'Indinavir', 'Itraconazole', 'Ketoconazole', 'MAO inhibitors', 'Midazolam', 'Moclobemide', 'Nelfinavir', 'Phenytoin', 'Sucralfate', 'Warfarin']"
/drug/id/826,['Cetrotide (Merck)'],['Inhibition of premature luteinizing hormone surges in women undergoing controlled ovarian stimulation'],['None known']
/drug/id/3097,['Fycompa (Eisai)'],"['Partial-onset seizures', 'primary generalized tonic-clonic seizures']","['Alcohol', 'Carbamazepine', 'Oral Contraceptives', 'Oxcarbazepine', 'Phenobarbital', 'Phenytoin', 'Primidone', 'Rifampin', ""St John\\'s Wort""]"
/drug/id/1365,"['Glypressin (IS Pharma)', 'Haemopressin', 'Lucassin', 'Terlipressin (Ferring, Bissendorf Peptide)', 'Variquel']",['Esophageal variceal hemorrhage'],['None known']
/drug/id/659,"['Antepsin', 'Carafate (Aptalis)', 'Sucrabest', 'Sulcrate', 'Ulcar', 'Ulcogant', 'Ulcyte', 'Urbal']",['Duodenal ulcer'],"['Anagrelide', 'Chlortetracycline', 'Ciprofloxacin', 'Clorazepate', 'Demeclocycline', 'Doxycycline', 'Gemifloxacin', 'Ketoconazole', 'Lansoprazole', 'Levofloxacin', 'Lomefloxacin', 'Lymecycline', 'Minocycline', 'Moxifloxacin', 'Norfloxacin', 'Ofloxacin', 'Oxtriphylline', 'Oxytetracycline', 'Paricalcitol', 'Phenytoin', 'Sparfloxacin', 'Tetracycline', 'Tigecycline', 'Voriconazole']"
/drug/id/450,"['Celontin (Pfizer)', 'Petinutin']",['Absence (petit-mal) seizures'],"['Phenobarbital', 'Phenytoin']"
/drug/id/1048,['Pulmozyme (Genentech)'],['Cystic fibrosis'],['None known']
/drug/id/540,"['Fortral', 'Fortwin', 'Liticon', 'Ospronim', 'Pentafen', 'Sosegon', 'Susevin', 'Talacen', 'Talwin (Hospira)']",['Pain'],"['Cimetidine', 'Hydrocodone', 'Hydromorphone', 'Morphine', 'Oxymorphone', 'Tapentadol']"
/drug/id/1283,"['Cardem', 'Celectol (Winthrop)', 'Celipres', 'Celipro', 'Celol  (Pacific)', 'Cordiax', 'Dilanorm', 'Selectol  (Sanofi-Aventis)']","['Hypertension', 'angina pectoris']","['Amiodarone', 'Bepridil', 'Diltiazem', 'Disopyramide', 'Floctafenine', 'Quinidine', 'Theophylline', 'Verapamil']"
/drug/id/669,['Cognex (First Horizon)'],['Dementia of Alzheimer\\xe2\\x80\\x99s disease'],"['Fluvoxamine', 'Galantamine', 'Ibuprofen', 'Norfloxacin', 'Oxtriphylline']"
/drug/id/194,"['Azol', 'Bonzol', 'Cyclomen', 'D-Zol', 'Danocrine', 'Danol', 'Ladogal', 'Winobanin', 'Zoldan-A']","['Endometriosis', 'fibrocystic breast disease']","['Acenocoumarol', 'Acitretin', 'Atorvastatin', 'Cyclosporine', 'Insulin Aspart', 'Insulin Degludec', 'Insulin Detemir', 'Insulin Glargine', 'Insulin Glulisine', 'Oral Contraceptives', 'Paricalcitol', 'Simvastatin', 'Tacrolimus', 'Warfarin']"
/drug/id/4952,['Trogarzo (TaiMed Biologics)'],['HIV-1 infection'],['None known']
/drug/id/529,['Dexol'],['Vitamin B complex malabsorption'],['None known']
/drug/id/619,['Mycobutin (Pfizer)'],"['Disseminated ', 'Mycobacterium avium', ' infection']","['Abiraterone', 'Amiodarone', 'Amprenavir', 'Anisindione', 'Anticoagulants', 'Atazanavir', 'Atovaquone', 'Atovaquone/Proguanil', 'Azithromycin', 'Bedaquiline', 'Bictegravir/Emtricitabine/Tenofovir Alafenamide', 'Boceprevir', 'Cabazitaxel', 'Cabozantinib', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Corticosteroids', 'Crizotinib', 'Cyclosporine', 'Dapsone', 'Darunavir', 'Delavirdine', 'Dicumarol', 'Efavirenz', 'Enzalutamide', 'Etravirine', 'Flibanserin', 'Fosamprenavir', 'Indinavir', 'Itraconazole', 'Ixabepilone', 'Lapatinib', 'Ledipasvir & Sofosbuvir', 'Levonorgestrel', 'Lopinavir', 'Midazolam', 'Mifepristone', 'Nelfinavir', 'Oral Contraceptives', 'Posaconazole', 'Rilpivirine', 'Ritonavir', 'Romidepsin', 'Simeprevir', 'Sofosbuvir', 'Sofosbuvir & Velpatasvir', 'Sofosbuvir/Velpatasvir/Voxilaprevir', 'Solifenacin', 'Sonidegib', 'Sorafenib', 'Sunitinib', 'Tacrolimus', 'Temsirolimus', 'Tenofovir Alafenamide', 'Tezacaftor/Ivacaftor', 'Thalidomide', 'Tipranavir', 'Tolvaptan', 'Vandetanib', 'Vemurafenib', 'Voriconazole']"
/drug/id/527,['Aredia (Novartis)'],"['Hypercalcemia', ""Paget\\'s disease"", 'osteogenesis imperfecta']",['None known']
/drug/id/125,"['Benaxona', 'Cefaxona', 'Cefaxone', 'Rocefin', 'Rocephalin', 'Rocephin (Roche)', 'Tacex', 'Triaken', 'Zefone']",['Various infections caused by susceptible organisms'],"['Aminoglycosides', 'Coumarins', 'Histamine H', ' antagonists', 'Oral typhoid vaccine', 'Probenecid']"
/drug/id/614,['Prandin (Novo Nordisk)'],['Non-insulin dependent diabetes Type II'],"['Clarithromycin', 'Co-Trimoxazole', 'Deferasirox', 'Erythromycin', 'Gemfibrozil', 'Grapefruit Juice', 'Itraconazole', 'Lanreotide', 'Lapatinib', 'Letermovir', 'Mifepristone', 'Paclitaxel', 'Rifapentine', 'Telithromycin', 'Teriflunomide', 'Trimethoprim', 'Voriconazole']"
/drug/id/1931,"['Florinef (Bristol-Myers Squibb, King)']","[""Addison\\'s disease"", 'salt-losing adrenogenital syndrome']","['Barbiturates', 'Hydantoins', 'Rifampin']"
/drug/id/282,"['Apo-Famotidine', 'Duexis (Horizon)', 'Durater', 'Famodil', 'Famoxal', 'Ganor', 'Gastro', 'Motiax', 'Mylanta AR', 'Nu-Famotidine', 'Pepcid (Valeant)', 'Pepcidine', 'Pepdul', 'Sigafam']","['Duodenal ulcer', 'gastric ulcer', 'gastroesophageal reflux disease']","['Acalabrutinib', 'Atazanavir', 'Cefditoren', 'Dasatinib', 'Delavirdine', 'Rilpivirine', 'Thalidomide']"
/drug/id/1232,"['Enangel (Topical)', 'Keral  (Menarini)', 'Ketesse (Pharmaforte)']",['Pain'],['None known']
/drug/id/3685,['Movantik (AstraZeneca)'],['Opioid-induced constipation'],"['Diltiazem', 'Erythromycin', 'Grapefruit Juice', 'Verapamil']"
/drug/id/1129,['Peplomycin (Nihon Kayaku)'],['Chemotherapy'],['None known']
/drug/id/369,"['Arm-a-Med', 'Asthmalitan', 'Beta-2', 'Bronkomed', 'Dey-Lute', 'Numotac']",['Bronchial asthma'],['Phenelzine']
/drug/id/1501,['Ampyra (Acorda)'],['Multiple sclerosis (to improve walking)'],['None known']
/drug/id/962,['Emend (Merck)'],['Prevention of postoperative and chemotherapy induced nausea and vomiting '],"['Alprazolam', 'Antifungal agents', 'Astemizole', 'Avanafil', 'Betamethasone', 'Carbamazepine', 'Cisapride', 'Clarithromycin', 'Colchicine', 'Conivaptan', 'Corticosteroids', 'CYP2C9 substrates', 'CYP3A4 inducers or inhibitors', 'Dasatinib', 'Deferasirox', 'Dexamethasone', 'Diltiazem', 'Docetaxel', 'Eplerenone', 'Estrogens', 'Everolimus', 'Fentanyl', 'Grapefruit Juice', 'Halofantrine', 'Ifosfamide', 'Imatinib', 'Irinotecan', 'Itraconazole', 'Ketoconazole', 'Methylprednisolone', 'Midazolam', 'Mifepristone', 'Naldemedine', 'Nefazodone', 'Neratinib', 'Olaparib', 'Oral Contraceptives', 'Paroxetine Hydrochloride', 'Phenobarbital', 'Phenytoin', 'Pimecrolimus', 'Pimozide', 'Progestins', 'Ranolazine', 'Rifampin', 'Rifamycin derivatives', 'Rifapentine', 'Ritonavir', 'Salmeterol', 'Saxagliptin', ""St John\\'s Wort"", 'Telithromycin', 'Terfenadine', 'Tolbutamide', 'Tolvaptan', 'Trabectedin', 'Triamcinolone', 'Troleandomycin', 'Vinblastine', 'Vincristine', 'Voriconazole', 'Warfarin']"
/drug/id/765,['Zonegran (Concordia)'],['Epilepsy'],"['Caffeine', 'Metformin']"
/drug/id/4812,['Solosec (Symbiomix)'],['Bacterial vaginosis'],['None known']
/drug/id/10,"['Aciclovir', 'Acifur', 'Acyclo-V', 'Acyvir', 'Avirax', 'Herpefug', 'Sitavig (Cipher)', 'Zovirax (GSK)', 'Zyclir']",['Herpes simplex; herpes zoster'],"['Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Meperidine', 'Tenofovir Disoproxil']"
